,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1388,1389,603090,宏盛股份,33.93,-0.67,-0.23,7368.0,25239671.0,2.28,34.63,33.85,34.2,34.16,0.88,0.74,64.85,6.5,3393000000.0,3393000000.0,-0.09,-0.09,21.7,22.31
1389,1390,600032,浙江新能,11.78,-0.67,-0.08,38998.0,46144935.0,1.43,11.94,11.77,11.86,11.86,0.69,1.87,21.35,2.82,24502400000.0,2450240000.0,0.0,0.0,-5.46,2.52
1390,1391,600545,卓郎智能,2.93,-0.68,-0.02,109807.0,32490976.0,2.37,3.0,2.93,2.96,2.95,1.06,0.58,13.85,1.55,5553560075.0,5553560075.0,-0.34,0.0,-4.56,3.53
1391,1392,600515,海南机场,4.38,-0.68,-0.03,440797.0,193352642.0,1.59,4.43,4.36,4.41,4.41,0.72,0.48,22.03,2.39,50042856057.0,40190934785.0,0.0,0.46,-0.9,-12.75
1392,1393,603950,长源东谷,18.97,-0.68,-0.13,9521.0,18084245.0,2.41,19.28,18.82,19.0,19.1,0.47,1.08,36.6,1.96,4391972340.0,1670515178.0,0.0,0.11,24.15,19.31
1393,1394,600744,华银电力,4.35,-0.68,-0.03,81917.0,35868837.0,1.6,4.42,4.35,4.39,4.38,0.55,0.99,-26.07,8.02,8835390592.0,3600209649.0,-0.23,0.0,-2.68,3.82
1394,1395,600280,中央商场,2.9,-0.68,-0.02,96757.0,28267322.0,2.4,2.96,2.89,2.91,2.92,1.04,0.86,179.36,3.31,3272170885.0,3272170885.0,-0.34,-0.34,-20.33,-11.31
1395,1396,688281,华秦科技,278.31,-0.69,-1.92,1005.0,28077913.0,1.11,280.9,277.78,279.67,280.23,0.44,0.44,97.51,7.08,25975600742.0,6315698849.0,0.0,-0.08,-8.69,-2.35
1396,1397,601216,君正集团,4.34,-0.69,-0.03,252567.0,110377324.0,1.37,4.4,4.34,4.37,4.37,0.81,0.3,10.06,1.5,36620995473.0,36620995473.0,0.0,-0.23,3.09,8.77
1397,1398,603093,南华期货,10.12,-0.69,-0.07,32011.0,32555528.0,2.55,10.32,10.06,10.25,10.19,0.91,0.52,35.1,1.92,6173866837.0,6173866837.0,0.3,-0.1,3.05,11.09
1398,1399,601117,中国化学,8.66,-0.69,-0.06,287774.0,250734773.0,2.64,8.81,8.58,8.72,8.72,0.69,0.51,10.67,1.04,52908015292.0,49332291108.0,-0.12,-0.23,9.34,9.07
1399,1400,600547,山东黄金,18.76,-0.69,-0.13,198803.0,373445125.0,1.43,18.95,18.68,18.88,18.89,0.96,0.55,90.83,3.73,83921537889.0,67806957190.0,0.11,0.21,-5.49,-2.09
1400,1401,600705,中航产融,4.31,-0.69,-0.03,1219403.0,528137883.0,1.84,4.37,4.29,4.33,4.34,0.59,1.38,15.24,1.02,38060282572.0,37947071030.0,0.0,-0.23,34.69,31.4
1401,1402,603230,内蒙新华,11.49,-0.69,-0.08,40064.0,46871020.0,5.19,12.08,11.48,11.53,11.57,1.62,4.48,10.29,1.74,4061979270.0,1027217490.0,-0.09,-0.17,3.51,4.17
1402,1403,603500,祥和实业,14.35,-0.69,-0.1,17005.0,24606752.0,2.35,14.67,14.33,14.5,14.45,0.48,0.7,52.6,3.94,3523624936.0,3482799186.0,0.0,-0.14,15.45,26.54
1403,1404,605189,富春染织,21.45,-0.69,-0.15,10002.0,21560556.0,1.94,21.73,21.31,21.48,21.6,0.4,2.4,14.34,1.66,2676961094.0,892321094.0,-0.05,-0.05,10.51,16.07
1404,1405,603006,联明股份,10.0,-0.7,-0.07,22570.0,22771552.0,3.18,10.27,9.95,10.05,10.07,1.24,1.18,19.55,1.83,2542542500.0,1910781860.0,0.2,0.0,3.31,13.64
1405,1406,600919,江苏银行,7.13,-0.7,-0.05,495242.0,354787420.0,1.25,7.21,7.12,7.18,7.18,0.61,0.34,4.13,0.5,105307652271.0,104725830489.0,0.14,0.14,0.42,-2.19
1406,1407,603219,富佳股份,17.08,-0.7,-0.12,14194.0,24272291.0,1.98,17.29,16.95,17.22,17.2,0.99,1.28,18.77,4.85,6849080000.0,1894479987.0,0.47,0.12,-18.24,6.42
1407,1408,600699,均胜电子,15.65,-0.7,-0.11,137881.0,217329597.0,2.16,15.94,15.6,15.84,15.76,0.83,1.01,122.6,1.81,21410524366.0,21410524366.0,0.0,0.13,2.76,11.39
1408,1409,601865,福莱特,34.11,-0.7,-0.24,31669.0,108309282.0,1.95,34.69,34.02,34.2,34.35,0.53,0.19,36.51,5.62,73230557001.0,57767811801.0,-0.03,0.0,-5.07,2.4
1409,1410,601238,广汽集团,11.37,-0.7,-0.08,275981.0,315053438.0,1.31,11.5,11.35,11.45,11.45,0.82,0.38,11.1,1.18,119274001887.0,83318519586.0,0.0,0.09,-3.23,3.08
1410,1411,603583,捷昌驱动,29.81,-0.7,-0.21,43982.0,131536922.0,2.43,30.21,29.48,30.01,30.02,0.66,1.16,29.98,2.96,11453806423.0,11338506768.0,0.0,0.07,2.09,16.63
1411,1412,600875,东方电气,19.77,-0.7,-0.14,189602.0,376250479.0,2.06,20.11,19.7,19.96,19.91,0.57,0.94,18.5,1.79,61658830147.0,39839202403.0,0.0,-0.05,-16.23,-5.95
1412,1413,600456,宝钛股份,41.74,-0.71,-0.3,39286.0,164472946.0,2.33,42.31,41.33,42.05,42.04,0.7,0.82,29.36,3.25,19942434478.0,19942434478.0,-0.07,-0.1,-4.38,2.15
1413,1414,600905,三峡能源,5.56,-0.71,-0.04,921403.0,513948885.0,1.07,5.61,5.55,5.58,5.6,0.65,1.08,22.42,2.07,159156218752.0,47654760000.0,-0.18,0.0,-2.63,-1.59
1414,1415,601882,海天精工,29.1,-0.72,-0.21,36007.0,105306589.0,1.43,29.47,29.05,29.47,29.31,0.87,0.69,29.23,8.19,15190200000.0,15190200000.0,0.0,0.0,-7.12,11.07
1415,1416,605090,九丰能源,23.51,-0.72,-0.17,59597.0,139248795.0,2.2,23.6,23.08,23.6,23.68,1.11,2.29,11.72,2.27,14703483704.0,6108128139.0,1.16,0.9,0.09,13.85
1416,1417,601669,中国电建,6.9,-0.72,-0.05,629926.0,436050664.0,0.86,6.96,6.9,6.94,6.95,0.8,0.57,10.35,1.04,118860499405.0,75840671309.0,0.0,0.0,-3.5,-2.54
1417,1418,600981,汇鸿集团,2.76,-0.72,-0.02,123072.0,34174850.0,2.16,2.81,2.75,2.77,2.78,1.0,0.55,-24.15,1.16,6189115610.0,6189115610.0,0.0,0.0,-2.13,-4.5
1418,1419,603170,宝立食品,28.8,-0.72,-0.21,26857.0,78402413.0,3.41,29.77,28.78,29.01,29.01,0.54,6.71,56.3,10.1,11520288000.0,1152288000.0,-0.03,-0.35,0.35,1.66
1419,1420,600496,精工钢构,4.11,-0.72,-0.03,227974.0,94200118.0,1.21,4.16,4.11,4.15,4.14,0.94,1.13,9.49,1.05,8272942517.0,8272942517.0,0.0,0.0,-5.52,4.05
1420,1421,688621,阳光诺和,103.95,-0.73,-0.76,2502.0,26199642.0,2.47,105.86,103.27,104.72,104.71,0.45,0.44,52.54,9.25,8316000000.0,5918133375.0,0.01,-0.18,-2.94,1.51
1421,1422,605066,天正电气,8.2,-0.73,-0.06,29788.0,24556406.0,2.54,8.37,8.16,8.31,8.26,0.82,1.3,26.0,1.81,3288200000.0,1871744300.0,-0.24,0.24,1.61,9.92
1422,1423,688350,富淼科技,19.09,-0.73,-0.14,9710.0,18630503.0,2.34,19.45,19.0,19.0,19.23,0.79,1.55,19.69,1.7,2331843500.0,1197166162.0,0.1,0.0,0.21,16.12
1423,1424,601908,京运通,6.81,-0.73,-0.05,172028.0,118104293.0,1.75,6.93,6.81,6.88,6.86,0.78,0.71,14.77,1.43,16443445483.0,16443445483.0,-0.15,-0.15,-5.15,3.65
1424,1425,600365,ST通葡,4.07,-0.73,-0.03,46643.0,19082658.0,1.95,4.14,4.06,4.09,4.1,1.16,1.17,-53.63,4.94,1731378000.0,1628000000.0,0.0,0.0,-10.35,-1.21
1425,1426,600436,片仔癀,310.01,-0.73,-2.29,18373.0,577067258.0,2.47,317.5,309.78,312.11,312.3,1.13,0.3,75.75,16.51,187034368272.0,187034368272.0,0.0,0.04,17.8,7.47
1426,1427,603112,华翔股份,12.16,-0.73,-0.09,11749.0,14398215.0,2.04,12.39,12.14,12.25,12.25,0.74,0.74,15.95,2.36,5315947692.0,1924834769.0,-0.73,-0.25,-8.16,4.38
1427,1428,600059,古越龙山,10.76,-0.74,-0.08,183271.0,199267217.0,2.77,11.04,10.74,10.91,10.84,0.52,2.01,56.38,1.81,9808196364.0,9808196364.0,0.09,0.0,15.7,10.81
1428,1429,603556,海兴电力,21.48,-0.74,-0.16,97636.0,211037970.0,4.07,21.99,21.11,21.7,21.64,0.53,2.0,16.76,1.82,10496933179.0,10496933179.0,0.19,0.28,10.49,22.05
1429,1430,601099,太平洋,2.68,-0.74,-0.02,411824.0,110937089.0,1.48,2.72,2.68,2.7,2.7,0.91,0.6,-214.82,1.9,18267727872.0,18267727872.0,-0.37,-0.37,-3.25,4.28
1430,1431,603353,和顺石油,18.71,-0.74,-0.14,9906.0,18609145.0,1.75,18.99,18.66,18.9,18.85,0.54,1.6,26.93,1.93,3244201740.0,1156315420.0,-0.05,0.0,-13.98,0.7
1431,1432,600104,上汽集团,14.7,-0.74,-0.11,163334.0,241960603.0,1.49,14.92,14.7,14.81,14.81,0.97,0.14,10.18,0.63,171746882066.0,171746882066.0,-0.07,-0.07,1.31,2.01
1432,1433,605268,王力安防,10.68,-0.74,-0.08,34796.0,37501605.0,2.6,10.91,10.63,10.8,10.76,0.47,4.68,309.16,2.76,4735351800.0,794378400.0,0.0,-0.37,15.71,21.36
1433,1434,601968,宝钢包装,6.66,-0.75,-0.05,49013.0,32811644.0,2.24,6.78,6.63,6.7,6.71,0.91,0.54,26.82,2.03,7546040899.0,6028182017.0,0.15,0.15,-1.91,1.22
1434,1435,688571,杭华股份,7.99,-0.75,-0.06,28582.0,23040688.0,2.36,8.18,7.99,8.01,8.05,0.4,1.53,40.21,1.87,2556800000.0,1495791920.0,-0.13,-0.13,6.82,14.31
1435,1436,600170,上海建工,2.66,-0.75,-0.02,442403.0,118264834.0,1.49,2.69,2.65,2.68,2.68,1.05,0.5,101.97,0.83,23685697956.0,23685697956.0,0.0,0.0,-1.12,2.31
1436,1437,600122,ST宏图,1.33,-0.75,-0.01,114629.0,15318103.0,2.99,1.36,1.32,1.32,1.34,0.47,0.99,-4.15,-7.32,1540483606.0,1540483606.0,-0.75,-0.75,-22.67,-12.5
1437,1438,603118,共进股份,9.3,-0.75,-0.07,103401.0,96661421.0,4.38,9.65,9.24,9.37,9.37,1.11,1.32,15.74,1.4,7357492660.0,7271792788.0,0.0,0.0,-1.06,16.98
1438,1439,603039,ST泛微,62.15,-0.75,-0.47,4040.0,25229880.0,1.55,62.98,62.01,62.95,62.62,0.61,0.16,98.27,8.94,16196480987.0,16196480987.0,0.0,0.06,14.67,23.34
1439,1440,603131,上海沪工,11.89,-0.75,-0.09,28248.0,33750887.0,2.84,12.13,11.79,11.98,11.98,1.08,0.89,46.53,2.64,3780837703.0,3780837703.0,0.0,0.0,-7.97,8.29
1440,1441,688080,映翰通,47.53,-0.75,-0.36,6941.0,33510323.0,6.26,50.49,47.49,48.5,47.89,0.71,1.32,37.1,3.1,2498771685.0,2498771685.0,-0.04,0.04,1.6,15.7
1441,1442,688529,豪森股份,25.04,-0.75,-0.19,9364.0,23639826.0,2.18,25.57,25.02,25.36,25.23,0.88,1.99,29.36,2.72,3205120000.0,1177490726.0,-0.16,-0.24,-11.21,12.95
1442,1443,603515,欧普照明,17.13,-0.75,-0.13,18837.0,32598515.0,2.09,17.49,17.13,17.36,17.26,0.77,0.25,19.14,2.23,12919629154.0,12911886223.0,-0.12,-0.17,4.13,10.66
1443,1444,600167,联美控股,6.57,-0.76,-0.05,34842.0,23007797.0,1.36,6.65,6.56,6.65,6.62,0.88,0.15,17.85,1.47,15032944951.0,15032944951.0,0.0,0.0,-0.76,3.96
1444,1445,603678,火炬电子,46.82,-0.76,-0.36,62354.0,290617040.0,3.92,47.65,45.8,46.91,47.18,0.8,1.36,22.47,4.2,21504213484.0,21485169449.0,-0.19,-0.43,4.91,14.36
1445,1446,600282,南钢股份,3.89,-0.77,-0.03,701582.0,273469779.0,3.32,3.98,3.85,3.91,3.92,0.43,1.57,8.66,0.92,23982204033.0,17376346956.0,0.52,0.52,18.96,23.49
1446,1447,603056,德邦股份,19.3,-0.77,-0.15,41345.0,80199970.0,2.37,19.68,19.22,19.4,19.45,0.57,0.43,45.56,3.0,19820279171.0,18528000000.0,0.21,0.16,1.79,-7.35
1447,1448,601016,节能风电,3.86,-0.77,-0.03,437524.0,169849697.0,2.06,3.93,3.85,3.91,3.89,0.93,0.74,14.32,1.65,24993338953.0,22973021596.0,-0.26,-0.26,-1.78,1.31
1448,1449,603819,神力股份,15.42,-0.77,-0.12,10911.0,16931236.0,1.93,15.7,15.4,15.54,15.54,0.71,0.5,87.94,4.02,3357399484.0,3357399484.0,0.06,0.13,7.46,1.98
1449,1450,603321,梅轮电梯,7.65,-0.78,-0.06,21605.0,16630553.0,3.11,7.84,7.6,7.68,7.71,0.82,0.7,38.29,2.08,2348550000.0,2348550000.0,-0.13,0.0,6.25,11.52
1450,1451,605177,东亚药业,24.22,-0.78,-0.19,11014.0,26847004.0,2.09,24.69,24.18,24.41,24.41,0.58,1.96,26.5,1.5,2751392000.0,1361075742.0,-0.04,-0.21,5.17,20.98
1451,1452,600015,华夏银行,5.09,-0.78,-0.04,254133.0,130122332.0,1.17,5.15,5.09,5.13,5.13,1.07,0.2,3.56,0.32,81006985902.0,65267475064.0,-0.2,-0.2,2.21,-1.93
1452,1453,688388,嘉元科技,48.35,-0.78,-0.38,31921.0,156164741.0,2.79,49.66,48.3,48.49,48.73,0.95,1.36,25.22,2.06,14720434739.0,11323484952.0,-0.06,-0.04,-10.6,7.8
1453,1454,600733,北汽蓝谷,6.36,-0.78,-0.05,342322.0,219221373.0,2.03,6.48,6.35,6.43,6.41,0.81,0.88,-5.84,3.57,27267292427.0,24881874454.0,-0.16,0.0,-0.31,6.89
1454,1455,601877,正泰电器,30.37,-0.78,-0.24,102714.0,312147604.0,2.12,30.77,30.12,30.5,30.61,0.64,0.48,15.23,1.92,65294696744.0,65294696744.0,0.0,0.13,6.97,9.64
1455,1456,600726,*ST华源,2.53,-0.78,-0.02,42247.0,10661543.0,1.18,2.54,2.51,2.54,2.55,1.04,0.28,-7.29,2.19,20005560611.0,3882728132.0,0.4,0.8,-11.23,-5.6
1456,1457,601377,兴业证券,6.32,-0.78,-0.05,655990.0,419123449.0,2.67,6.48,6.31,6.36,6.37,1.1,0.76,22.99,1.06,54579439698.0,54579439698.0,-0.16,-0.16,7.12,10.1
1457,1458,600506,香梨股份,11.36,-0.79,-0.09,28524.0,32645937.0,2.79,11.62,11.3,11.54,11.45,0.94,1.93,-18.26,4.9,2181335090.0,1677950077.0,-0.18,-0.18,6.77,-6.73
1458,1459,600172,黄河旋风,6.31,-0.79,-0.05,861875.0,547125064.0,5.5,6.52,6.17,6.38,6.36,0.88,6.75,84.77,2.72,9100184044.0,8053173783.0,0.0,0.0,10.51,30.37
1459,1460,600355,精伦电子,3.78,-0.79,-0.03,200998.0,76696137.0,3.94,3.91,3.76,3.82,3.81,0.78,4.08,-59.26,8.21,1860097176.0,1860097176.0,0.27,0.53,5.88,16.67
1460,1461,688375,国博电子,95.18,-0.79,-0.76,10463.0,98885888.0,2.92,96.2,93.4,95.95,95.94,1.25,3.26,71.08,7.17,38072951800.0,3054719008.0,0.13,0.13,-14.29,-0.64
1461,1462,688768,容知日新,128.99,-0.79,-1.03,3800.0,48426110.0,4.65,130.85,124.81,130.07,130.02,1.45,1.17,118.72,10.39,7077099684.0,4198788704.0,-0.01,0.66,19.44,14.19
1462,1463,603889,新澳股份,7.51,-0.79,-0.06,61745.0,46763857.0,2.51,7.68,7.49,7.6,7.57,1.83,1.21,8.53,1.33,3843215374.0,3843215374.0,0.13,0.13,7.29,4.6
1463,1464,601616,广电电气,3.73,-0.8,-0.03,164665.0,61698368.0,2.39,3.8,3.71,3.73,3.76,1.24,1.76,36.0,1.42,3489694750.0,3489694750.0,0.0,0.0,3.04,10.03
1464,1465,603713,密尔克卫,127.76,-0.8,-1.03,7686.0,98121588.0,1.75,128.85,126.6,128.0,128.79,0.7,0.47,33.06,5.83,21001787483.0,20894967347.0,-0.05,0.06,10.52,9.51
1465,1466,605168,三人行,104.16,-0.8,-0.84,10038.0,104673985.0,2.61,105.95,103.21,105.17,105.0,0.56,2.25,26.22,4.93,10562583222.0,4637154766.0,-0.14,-0.05,17.05,17.07
1466,1467,688819,天能股份,37.18,-0.8,-0.3,16060.0,60029436.0,1.84,37.76,37.07,37.47,37.48,0.81,1.23,19.02,2.75,36142678000.0,4866862000.0,-0.03,-0.03,-2.77,1.2
1467,1468,600336,澳柯玛,6.17,-0.8,-0.05,61263.0,37953752.0,1.61,6.25,6.15,6.19,6.22,0.72,0.77,24.3,1.99,4923751125.0,4923751125.0,0.0,-0.16,6.2,12.8
1468,1469,600684,珠江股份,3.69,-0.81,-0.03,84845.0,31480637.0,1.88,3.75,3.68,3.7,3.72,0.72,0.99,-1.58,4.65,3149270068.0,3149270068.0,0.0,0.0,-3.66,-3.15
1469,1470,600019,宝钢股份,6.15,-0.81,-0.05,284076.0,176030680.0,1.45,6.24,6.15,6.18,6.2,0.79,0.13,10.85,0.7,136949368402.0,134647601752.0,-0.16,-0.16,15.6,10.02
1470,1471,603055,台华新材,12.26,-0.81,-0.1,71462.0,88541855.0,5.5,12.79,12.11,12.37,12.36,0.56,0.81,27.62,2.84,10947271632.0,10882169218.0,-0.49,-0.16,21.75,21.39
1471,1472,600601,*ST方科,2.45,-0.81,-0.02,117970.0,28976235.0,1.62,2.48,2.44,2.47,2.47,0.99,0.28,-17.49,7.3,10217218553.0,10217218553.0,0.0,0.0,7.93,-6.84
1472,1473,603931,格林达,26.93,-0.81,-0.22,32062.0,86403466.0,3.31,27.4,26.5,27.07,27.15,0.97,2.78,28.95,4.08,5374107173.0,3110483241.0,0.04,-0.11,-12.93,-0.92
1473,1474,600415,小商品城,4.89,-0.81,-0.04,329034.0,161798938.0,1.83,4.97,4.88,4.93,4.93,0.84,0.6,12.42,1.7,26826902721.0,26681736225.0,0.0,0.0,8.91,-6.68
1474,1475,688577,浙海德曼,46.39,-0.81,-0.38,2631.0,12280477.0,2.22,47.24,46.2,46.61,46.77,0.56,1.38,34.89,2.92,2509203555.0,885553555.0,-0.37,-0.02,-5.85,7.41
1475,1476,601318,中国平安,48.8,-0.81,-0.4,417519.0,2060475453.0,2.28,49.83,48.71,49.2,49.2,0.96,0.39,8.75,1.06,892075780808.0,528634027502.0,0.0,0.14,14.66,3.83
1476,1477,688333,铂力特,149.77,-0.81,-1.23,4329.0,64971635.0,2.57,152.0,148.12,151.0,151.0,0.58,0.38,-579.95,12.29,17103932445.0,17103932445.0,-0.37,0.01,-2.28,4.92
1477,1478,601998,中信银行,4.87,-0.81,-0.04,170711.0,83541356.0,1.43,4.93,4.86,4.91,4.91,0.93,0.05,3.84,0.43,238312688610.0,165836554912.0,0.0,0.21,5.64,-2.21
1478,1479,688288,鸿泉物联,23.11,-0.82,-0.19,16980.0,39448926.0,3.91,23.73,22.82,23.31,23.3,0.59,1.69,-29.8,2.71,2318947991.0,2318947991.0,-0.26,-0.3,8.09,36.1
1479,1480,600662,外服控股,6.08,-0.82,-0.05,80628.0,49411656.0,2.45,6.21,6.06,6.19,6.13,0.91,0.77,23.68,3.66,13882444240.0,6404442121.0,-0.33,-0.33,12.18,1.84
1480,1481,600315,上海家化,32.51,-0.82,-0.27,102707.0,338966586.0,3.39,33.56,32.45,32.6,32.78,1.14,1.53,52.85,3.13,22070167537.0,21885549294.0,0.0,-0.06,8.19,2.07
1481,1482,603127,昭衍新药,57.42,-0.83,-0.48,52735.0,304690951.0,2.9,58.48,56.8,57.45,57.9,0.76,1.17,36.5,3.98,30758669576.0,25848530974.0,0.05,0.0,-12.48,-1.69
1482,1483,600573,惠泉啤酒,11.91,-0.83,-0.1,58356.0,70205479.0,3.66,12.27,11.83,12.01,12.01,0.66,2.33,45.55,2.44,2977500000.0,2977500000.0,-0.08,-0.17,15.07,8.57
1483,1484,688198,佰仁医疗,128.42,-0.83,-1.08,1544.0,19905036.0,1.66,130.33,128.18,128.67,129.5,0.54,0.11,218.32,16.57,17423073751.0,17423073751.0,0.19,0.16,-12.04,-0.45
1484,1485,603355,莱克电气,29.72,-0.83,-0.25,11601.0,34787463.0,2.77,30.5,29.67,29.93,29.97,0.82,0.2,15.59,4.83,17060212019.0,16835453925.0,0.13,0.03,-10.1,5.99
1485,1486,600000,浦发银行,7.13,-0.83,-0.06,211489.0,151882567.0,1.25,7.22,7.13,7.19,7.19,1.35,0.07,3.88,0.36,209281001832.0,209281001832.0,-0.14,-0.14,2.15,-2.06
1486,1487,600661,昂立教育,10.69,-0.83,-0.09,69769.0,75303745.0,2.32,10.93,10.68,10.78,10.78,0.7,2.43,13.66,8.76,3063206993.0,3063206993.0,-0.09,-0.19,9.08,-1.57
1487,1488,600356,恒丰纸业,8.31,-0.84,-0.07,24687.0,20683308.0,2.27,8.49,8.3,8.37,8.38,0.63,0.83,19.67,1.05,2482457751.0,2482457751.0,0.12,0.0,10.07,13.52
1488,1489,603711,香飘飘,20.18,-0.84,-0.17,44992.0,91952561.0,4.03,20.96,20.14,20.31,20.35,0.68,1.1,39.43,2.66,8288850244.0,8288850244.0,0.15,-0.15,64.47,34.18
1489,1490,600126,杭钢股份,4.68,-0.85,-0.04,188563.0,88656437.0,2.12,4.76,4.66,4.72,4.72,0.87,0.56,23.89,0.78,15805244908.0,15805244908.0,0.0,0.0,9.86,13.32
1490,1491,603308,应流股份,21.0,-0.85,-0.18,47237.0,99755804.0,1.51,21.31,20.99,21.2,21.18,0.63,0.69,47.28,3.51,14346085341.0,14346085341.0,0.0,0.0,5.32,-1.41
1491,1492,600302,标准股份,5.83,-0.85,-0.05,65437.0,38440111.0,2.89,5.97,5.8,5.91,5.88,0.65,1.89,-40.46,1.89,2017237157.0,2017237157.0,-0.17,-0.17,-7.46,-0.51
1492,1493,603985,恒润股份,25.58,-0.85,-0.22,51859.0,133300200.0,1.78,25.94,25.48,25.9,25.8,0.72,1.51,149.32,3.36,11277147717.0,8812043968.0,0.04,0.0,-5.26,3.56
1493,1494,603338,浙江鼎力,59.15,-0.85,-0.51,30264.0,179458983.0,2.04,59.99,58.77,59.59,59.66,0.83,0.6,25.63,4.48,29950477043.0,29950477043.0,-0.14,0.15,16.87,23.62
1494,1495,600638,新黄浦,5.79,-0.86,-0.05,31381.0,18302805.0,1.71,5.88,5.78,5.81,5.84,0.63,0.47,39.0,0.89,3898967391.0,3898967391.0,0.0,-0.17,-0.69,2.48
1495,1496,688265,南模生物,53.26,-0.86,-0.46,2109.0,11251993.0,2.18,53.94,52.77,53.69,53.72,0.96,0.43,399.99,2.35,4152336702.0,2592668093.0,0.85,0.78,4.06,8.69
1496,1497,603159,上海亚虹,13.86,-0.86,-0.12,6745.0,9448956.0,2.72,14.21,13.83,13.95,13.98,0.83,0.48,82.89,4.15,1940400000.0,1940400000.0,-0.14,0.0,-1.28,6.29
1497,1498,600265,ST景谷,17.28,-0.86,-0.15,4102.0,7139444.0,2.52,17.64,17.2,17.3,17.43,0.29,0.32,-115.33,13.68,2242944000.0,2242944000.0,0.12,-0.35,9.92,13.68
1498,1499,688358,祥生医疗,41.46,-0.86,-0.36,15392.0,63988696.0,3.42,42.48,41.05,42.0,41.82,0.59,1.37,27.76,3.48,4648683304.0,4648683304.0,0.17,0.46,7.41,20.52
1499,1500,600882,妙可蓝多,36.33,-0.87,-0.32,97062.0,357038471.0,2.92,37.29,36.22,36.64,36.65,0.64,1.9,97.81,4.15,18735023041.0,18602908996.0,-0.11,0.25,9.73,14.1
1500,1501,688698,伟创电气,22.65,-0.88,-0.2,7192.0,16366955.0,3.06,23.09,22.39,22.85,22.85,0.73,1.6,26.67,4.28,4077000000.0,1019250000.0,-0.09,-0.13,5.5,9.37
1501,1502,688119,中钢洛耐,6.78,-0.88,-0.06,36955.0,25223508.0,1.9,6.9,6.77,6.84,6.84,0.43,2.35,30.97,2.48,7627500000.0,1067850000.0,0.0,0.0,3.35,7.62
1502,1503,603486,科沃斯,87.77,-0.88,-0.78,37217.0,330674055.0,3.23,90.26,87.4,89.09,88.55,0.89,0.66,33.58,8.62,50239365877.0,49593996139.0,0.11,0.21,13.16,20.33
1503,1504,601688,华泰证券,12.36,-0.88,-0.11,376224.0,468555745.0,1.68,12.55,12.34,12.47,12.47,1.02,0.51,10.76,0.79,112174280374.0,90377757715.0,-0.08,0.0,-5.65,-2.98
1504,1505,600908,无锡银行,5.59,-0.89,-0.05,103612.0,58266910.0,1.24,5.66,5.59,5.64,5.64,0.66,0.58,6.01,0.56,12024732397.0,9908895093.0,-0.18,-0.36,9.82,6.07
1505,1506,688159,有方科技,17.76,-0.89,-0.16,12145.0,21742223.0,2.62,18.17,17.7,17.96,17.92,0.97,1.32,-50.32,2.01,1628227831.0,1628227831.0,0.11,-0.06,-3.79,22.06
1506,1507,601258,庞大集团,1.11,-0.89,-0.01,727343.0,81017409.0,2.68,1.13,1.1,1.12,1.12,1.1,0.71,-54.66,0.98,11352219828.0,11352219828.0,0.0,0.0,-9.02,0.91
1507,1508,600836,上海易连,6.66,-0.89,-0.06,54759.0,36730970.0,2.38,6.8,6.64,6.74,6.72,0.64,0.82,-69.36,3.83,4480535460.0,4430518860.0,-0.15,0.0,1.22,5.05
1508,1509,603187,海容冷链,29.89,-0.9,-0.27,29532.0,89008812.0,2.65,30.63,29.83,30.18,30.16,1.12,1.08,23.06,2.28,8251237800.0,8176939778.0,0.03,-0.07,-0.76,-5.77
1509,1510,601800,中国交建,8.79,-0.9,-0.08,434444.0,384317001.0,1.47,8.92,8.79,8.86,8.87,0.59,0.37,6.74,0.6,142096603426.0,103258199386.0,-0.11,0.0,21.75,9.19
1510,1511,603661,恒林股份,31.86,-0.9,-0.29,4159.0,13306465.0,1.71,32.29,31.74,31.89,32.15,0.72,0.3,11.27,1.38,4430675608.0,4430675608.0,0.06,0.13,0.13,11.91
1511,1512,600266,城建发展,4.39,-0.9,-0.04,165450.0,73361173.0,1.81,4.47,4.39,4.43,4.43,0.63,0.73,-9.44,0.48,9906200064.0,9906200064.0,-0.45,-0.23,14.92,-5.59
1512,1513,600730,中国高科,6.57,-0.9,-0.06,91664.0,60757276.0,2.87,6.73,6.54,6.64,6.63,0.7,1.56,338.22,2.07,3854329933.0,3854329933.0,-0.15,-0.15,0.15,6.14
1513,1514,600900,长江电力,20.76,-0.91,-0.19,449435.0,938642116.0,1.58,21.06,20.73,20.94,20.95,1.31,0.2,22.96,2.44,491260107158.0,472120997615.0,-0.05,0.05,-2.35,-1.14
1514,1515,600491,龙元建设,5.46,-0.91,-0.05,193417.0,106385222.0,1.81,5.56,5.46,5.51,5.51,1.07,1.26,6.47,0.64,8352478434.0,8352478434.0,-0.18,0.0,-14.29,-13.2
1515,1516,600589,ST榕泰,2.17,-0.91,-0.02,73061.0,15834749.0,2.74,2.2,2.14,2.19,2.19,0.91,1.04,-7.77,-23.37,1527752220.0,1527752220.0,0.93,0.46,-9.58,5.85
1516,1517,603899,晨光股份,56.4,-0.91,-0.52,17575.0,99476139.0,2.53,57.44,56.0,56.53,56.92,0.68,0.19,41.92,7.87,52279024020.0,52103922888.0,0.36,0.16,19.69,2.58
